id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
DAN11-0186,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:34",true_false,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:34, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «En su ⟦caída⟧ serán ayudados con un pequeño socorro, y muchos se juntarán a ellos con lisonjas.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «En su caída serán ayudados con un pequeño socorro, y».","En su caída serán ayudados con un pequeño socorro, y",DAN11-V34-F01,DAN11-V34-F01-VARIANTS,verified,
DAN11-0187,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:35",fill_blank,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:35, en el pasaje sobre sacrificio continuo, abominación y sabios, complete la formulación del PDF: «También algunos de los sabios caerán para ser _____, limpiados y emblanquecidos, hasta el tiempo determinado»","[""depurados"", ""arruinado"", ""confiados"", ""consumida""]",0,depurados,"El PDF emplea la expresión «depurados» en este contexto: «los sabios caerán para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado».","los sabios caerán para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado",DAN11-V35-F01,DAN11-V35-F01-VARIANTS,verified,
DAN11-0188,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:21",multiple_choice,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:21, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Qué opción restituye con precisión la relación descrita? Marco: «Ocupará su [DETALLE] un hombre despreciable, al cual no darán»","[""Ocupará su lugar un hombre despreciable, al cual no darán"", ""Ocupará su cielo un hombre despreciable, al cual no darán"", ""Ocupará su libro un hombre despreciable, al cual no darán"", ""Ocupará su macho un hombre despreciable, al cual no darán""]",0,"Ocupará su lugar un hombre despreciable, al cual no darán","La opción correcta conserva el detalle «lugar» tal como aparece en la fuente: «Ocupará su lugar un hombre despreciable, al cual no darán».","Ocupará su lugar un hombre despreciable, al cual no darán",DAN11-V21-F02,DAN11-V21-F02-VARIANTS,verified,
DAN11-0189,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:22",true_false,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:22, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Las fuerzas enemigas serán barridas delante de él como por ⟦cautividad⟧ de aguas»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «inundación». La corrección exacta es: «Las fuerzas enemigas serán barridas delante de él como por inundación de aguas»,delante de él como por inundación de aguas,DAN11-V22-F01,DAN11-V22-F01-VARIANTS,verified,Las fuerzas enemigas serán barridas delante de él como por inundación de aguas
DAN11-0190,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:23",fill_blank,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:23, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «Él, después del pacto, _____, subirá y saldrá vencedor con poca gente.»","[""cumplirá"", ""engañará"", ""dominará"", ""enseñaré""]",1,engañará,"El PDF emplea la expresión «engañará» en este contexto: «Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente».","Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente",DAN11-V23-F02,DAN11-V23-F02-VARIANTS,verified,
DAN11-0191,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:24",multiple_choice,expert,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:24, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «provincia en paz y en [DETALLE], entrará y hará lo que no hicieron»","[""provincia en paz y en apariencia, entrará y hará lo que no hicieron"", ""provincia en paz y en abundancia, entrará y hará lo que no hicieron"", ""provincia en paz y en insolencia, entrará y hará lo que no hicieron"", ""provincia en paz y en provincias, entrará y hará lo que no hicieron""]",1,"provincia en paz y en abundancia, entrará y hará lo que no hicieron","La opción correcta conserva el detalle «abundancia» tal como aparece en la fuente: «provincia en paz y en abundancia, entrará y hará lo que no hicieron».","provincia en paz y en abundancia, entrará y hará lo que no hicieron",DAN11-V24-F02,DAN11-V24-F02-VARIANTS,verified,
DAN11-0192,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:25",true_false,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:25, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «pero no ⟦contristará⟧, porque le harán traición.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «prevalecerá». La corrección exacta es: «pero no prevalecerá, porque le harán traición.»","pero no prevalecerá, porque le harán traición",DAN11-V25-F10,DAN11-V25-F10-VARIANTS,verified,"pero no prevalecerá, porque le harán traición."
DAN11-0193,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:26",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:26, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «su ejército será _____, y muchos caerán muertos.»","[""arruinado"", ""confiados"", ""destruido"", ""consumida""]",2,destruido,"El PDF emplea la expresión «destruido» en este contexto: «su ejército será destruido, y muchos caerán muertos».","su ejército será destruido, y muchos caerán muertos",DAN11-V26-F04,DAN11-V26-F04-VARIANTS,verified,
DAN11-0194,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:27",multiple_choice,medium,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:27, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «En su corazón, estos dos [DETALLE] tramarán hacer mal»","[""En su corazón, estos dos actos tramarán hacer mal"", ""En su corazón, estos dos cosas tramarán hacer mal"", ""En su corazón, estos dos reyes tramarán hacer mal"", ""En su corazón, estos dos otros tramarán hacer mal""]",2,"En su corazón, estos dos reyes tramarán hacer mal","La opción correcta conserva el detalle «reyes» tal como aparece en la fuente: «En su corazón, estos dos reyes tramarán hacer mal».","En su corazón, estos dos reyes tramarán hacer mal",DAN11-V27-F02,DAN11-V27-F02-VARIANTS,verified,
DAN11-0195,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:28",true_false,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:28, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Él volverá a su ⟦tierra⟧ con gran riqueza, y pondrá su corazón contra el pacto santo»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Él volverá a su tierra con gran riqueza, y pondrá su corazón».","Él volverá a su tierra con gran riqueza, y pondrá su corazón",DAN11-V28-F02,DAN11-V28-F02-VARIANTS,verified,
DAN11-0196,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:29",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:29, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «Al tiempo señalado _____ al sur»","[""elevará"", ""entrará"", ""hablará"", ""volverá""]",3,volverá,El PDF emplea la expresión «volverá» en este contexto: «Al tiempo señalado volverá al sur».,Al tiempo señalado volverá al sur,DAN11-V29-F02,DAN11-V29-F02-VARIANTS,verified,
DAN11-0197,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:30",multiple_choice,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:30, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «retrocederá, se enojará contra el [DETALLE] y hará según su voluntad»","[""retrocederá, se enojará contra el reino eterno y hará según su voluntad"", ""retrocederá, se enojará contra el cuerno grande y hará según su voluntad"", ""retrocederá, se enojará contra el muy amado y hará según su voluntad"", ""retrocederá, se enojará contra el pacto santo y hará según su voluntad""]",3,"retrocederá, se enojará contra el pacto santo y hará según su voluntad","La opción correcta conserva el detalle «pacto santo» tal como aparece en la fuente: «retrocederá, se enojará contra el pacto santo y hará según su voluntad».","retrocederá, se enojará contra el pacto santo y hará según su voluntad",DAN11-V30-F02,DAN11-V30-F02-VARIANTS,verified,
DAN11-0198,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:31",true_false,expert,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:31, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el sacrificio continuo y pondrán la ⟦tierra gloriosa⟧.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «abominación desoladora». La corrección exacta es: «Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el sacrificio continuo y pondrán la abominación desoladora.»",sacrificio continuo y pondrán la abominación desoladora,DAN11-V31-F02,DAN11-V31-F02-VARIANTS,verified,"Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el sacrificio continuo y pondrán la abominación desoladora."
DAN11-0199,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:32",fill_blank,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:32, en el pasaje sobre sacrificio continuo, abominación y sabios, complete la formulación del PDF: «pero el pueblo que conoce a su Dios se _____ y actuará.»","[""esforzará"", ""apoderará"", ""aumentará"", ""cumplirán""]",0,esforzará,El PDF emplea la expresión «esforzará» en este contexto: «conoce a su Dios se esforzará y actuará».,conoce a su Dios se esforzará y actuará,DAN11-V32-F05,DAN11-V32-F05-VARIANTS,verified,
DAN11-0200,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:33",multiple_choice,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:33, en el pasaje sobre sacrificio continuo, abominación y sabios, ¿Qué opción restituye con precisión la relación descrita? Marco: «espada y a fuego, en [DETALLE] y despojo»","[""espada y a fuego, en cautividad y despojo"", ""espada y a fuego, en dispersión y despojo"", ""espada y a fuego, en inundación y despojo"", ""espada y a fuego, en confesión y despojo""]",0,"espada y a fuego, en cautividad y despojo","La opción correcta conserva el detalle «cautividad» tal como aparece en la fuente: «espada y a fuego, en cautividad y despojo».","espada y a fuego, en cautividad y despojo",DAN11-V33-F04,DAN11-V33-F04-VARIANTS,verified,
DAN11-0201,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:36",fill_blank,hard,"rey, dioses y fortalezas","Según PDF p.24, Daniel 11:36, en el pasaje sobre rey, dioses y fortalezas, complete la formulación del PDF: «El rey hará su voluntad, se _____ y se engrandecerá sobre todo dios»","[""atemorizarán"", ""ensoberbecerá"", ""engrandecerá"", ""permanecerán""]",1,ensoberbecerá,"El PDF emplea la expresión «ensoberbecerá» en este contexto: «rey hará su voluntad, se ensoberbecerá y se engrandecerá sobre todo dios».","rey hará su voluntad, se ensoberbecerá y se engrandecerá sobre todo dios",DAN11-V36-F01,DAN11-V36-F01-VARIANTS,verified,
DAN11-0202,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:37",multiple_choice,expert,"rey, dioses y fortalezas","Según PDF p.24, Daniel 11:37, en el pasaje sobre rey, dioses y fortalezas, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «amor de las mujeres, ni [DETALLE] a dios alguno, porque sobre todo se»","[""amor de las mujeres, ni apoderará a dios alguno, porque sobre todo se"", ""amor de las mujeres, ni respetará a dios alguno, porque sobre todo se"", ""amor de las mujeres, ni aumentará a dios alguno, porque sobre todo se"", ""amor de las mujeres, ni cumplirán a dios alguno, porque sobre todo se""]",1,"amor de las mujeres, ni respetará a dios alguno, porque sobre todo se","La opción correcta conserva el detalle «respetará» tal como aparece en la fuente: «amor de las mujeres, ni respetará a dios alguno, porque sobre todo se».","amor de las mujeres, ni respetará a dios alguno, porque sobre todo se",DAN11-V37-F01,DAN11-V37-F01-VARIANTS,verified,
DAN11-0203,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:38",fill_blank,expert,"rey, dioses y fortalezas","Según PDF p.24, Daniel 11:38, en el pasaje sobre rey, dioses y fortalezas, complete la formulación del PDF: «Pero honrará en su lugar al _____, un dios que sus padres no conocieron»","[""sacrificio de la tarde"", ""blanco como la nieve"", ""dios de las fortalezas"", ""Príncipe de los príncipes""]",2,dios de las fortalezas,"El PDF emplea la expresión «dios de las fortalezas» en este contexto: «honrará en su lugar al dios de las fortalezas, un dios que sus padres no conocieron».","honrará en su lugar al dios de las fortalezas, un dios que sus padres no conocieron",DAN11-V38-F01,DAN11-V38-F01-VARIANTS,verified,
DAN11-0204,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:39",multiple_choice,expert,"rey, dioses y fortalezas","Según PDF p.24, Daniel 11:39, en el pasaje sobre rey, dioses y fortalezas, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «ajeno se hará de las [DETALLE] más inexpugnables, colmará de honores a los»","[""ajeno se hará de las estrellas más inexpugnables, colmará de honores a los"", ""ajeno se hará de las palabras más inexpugnables, colmará de honores a los"", ""ajeno se hará de las fortalezas más inexpugnables, colmará de honores a los"", ""ajeno se hará de las abominaciones más inexpugnables, colmará de honores a los""]",2,"ajeno se hará de las fortalezas más inexpugnables, colmará de honores a los","La opción correcta conserva el detalle «fortalezas» tal como aparece en la fuente: «ajeno se hará de las fortalezas más inexpugnables, colmará de honores a los».","ajeno se hará de las fortalezas más inexpugnables, colmará de honores a los",DAN11-V39-F01,DAN11-V39-F01-VARIANTS,verified,
DAN11-0205,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:40",true_false,expert,"tiempo del fin, naciones, noticias, tiendas y final","Según PDF p.24, Daniel 11:40, en el pasaje sobre tiempo del fin, naciones, noticias, tiendas y final, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Al cabo del tiempo, el ⟦oro de Ufaz⟧ contenderá con él»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «rey del sur». La corrección exacta es: «Al cabo del tiempo, el rey del sur contenderá con él»","Al cabo del tiempo, el rey del sur contenderá con él",DAN11-V40-F01,DAN11-V40-F01-VARIANTS,verified,"Al cabo del tiempo, el rey del sur contenderá con él"
