id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
PR44-0040,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",multiple_choice,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «más honrado y fiel, había [DETALLE] el decreto real»","[""más honrado y fiel, había acarreado el decreto real"", ""más honrado y fiel, había aprendido el decreto real"", ""más honrado y fiel, había desafiado el decreto real"", ""más honrado y fiel, había atribuído el decreto real""]",2,"más honrado y fiel, había desafiado el decreto real","La opción correcta conserva el detalle «desafiado» tal como aparece en la fuente: «más honrado y fiel, había desafiado el decreto real».","más honrado y fiel, había desafiado el decreto real",PR44-P056-F46,PR44-P056-F46-VARIANTS,verified,
PR44-0041,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",true_false,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Por lo tanto, los ⟦presidentes⟧ y príncipes, consultándose, idearon un plan por el cual esperaban lograr la destrucción del profeta.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Por lo tanto, los presidentes y príncipes, consultándose, idearon un plan por».","Por lo tanto, los presidentes y príncipes, consultándose, idearon un plan por",PR44-P055-F58,PR44-P055-F58-VARIANTS,verified,
PR44-0042,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",fill_blank,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Recordaron al rey: “¿No has _____ edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”»","[""arrostrado"", ""blasfemado"", ""emplazados"", ""confirmado""]",3,confirmado,El PDF emplea la expresión «confirmado» en este contexto: «Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier».,Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier,PR44-P056-F52,PR44-P056-F52-VARIANTS,verified,
PR44-0043,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",multiple_choice,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «lo tanto, los presidentes y [DETALLE], consultándose, idearon un plan por el cual»","[""lo tanto, los presidentes y blasfemos, consultándose, idearon un plan por el cual"", ""lo tanto, los presidentes y corruptos, consultándose, idearon un plan por el cual"", ""lo tanto, los presidentes y disolutos, consultándose, idearon un plan por el cual"", ""lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual""]",3,"lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual","La opción correcta conserva el detalle «príncipes» tal como aparece en la fuente: «lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual».","lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual",PR44-P055-F59,PR44-P055-F59-VARIANTS,verified,
PR44-0044,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",true_false,expert,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Recordaron al rey: “¿No has confirmado edicto que ⟦corromperá⟧ que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «cualquiera». La corrección exacta es: «Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”»",No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre,PR44-P056-F53,PR44-P056-F53-VARIANTS,verified,"Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”"
PR44-0045,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",fill_blank,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Por lo tanto, los presidentes y príncipes, _____, idearon un plan por el cual esperaban lograr la destrucción del profeta.»","[""consultándose"", ""representante"", ""incomparable"", ""inconmovible""]",0,consultándose,"El PDF emplea la expresión «consultándose» en este contexto: «tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual esperaban».","tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual esperaban",PR44-P055-F60,PR44-P055-F60-VARIANTS,verified,
PR44-0046,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",multiple_choice,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Qué opción restituye con precisión la relación descrita? Marco: «que [DETALLE]a que pidiere a cualquier dios u hombre en el espacio de»","[""que cualquiera que pidiere a cualquier dios u hombre en el espacio de"", ""que acontecera que pidiere a cualquier dios u hombre en el espacio de"", ""que agradecera que pidiere a cualquier dios u hombre en el espacio de"", ""que compartira que pidiere a cualquier dios u hombre en el espacio de""]",0,que cualquiera que pidiere a cualquier dios u hombre en el espacio de,La opción correcta conserva el detalle «cualquier» tal como aparece en la fuente: «que cualquiera que pidiere a cualquier dios u hombre en el espacio de».,que cualquiera que pidiere a cualquier dios u hombre en el espacio de,PR44-P056-F54,PR44-P056-F54-VARIANTS,verified,
PR44-0047,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Por lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual ⟦amenazaba⟧ lograr la destrucción del profeta.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «esperaban». La corrección exacta es: «Por lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual esperaban lograr la destrucción del profeta.»",un plan por el cual esperaban lograr la destrucción del profeta,PR44-P055-F61,PR44-P055-F61-VARIANTS,verified,"Por lo tanto, los presidentes y príncipes, consultándose, idearon un plan por el cual esperaban lograr la destrucción del profeta."
PR44-0048,PR39-44,PR44,"PDF p.56, PR44, párrafo 4",fill_blank,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 4, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Triunfantemente informaron entonces a Darío acerca de la conducta de su _____ de más confianza.»","[""escenario"", ""consejero"", ""esplendor"", ""mensajero""]",1,consejero,El PDF emplea la expresión «consejero» en este contexto: «de la conducta de su consejero de más confianza».,de la conducta de su consejero de más confianza,PR44-P056-F68,PR44-P056-F68-VARIANTS,verified,
PR44-0049,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «el cual esperaban lograr la [DETALLE] del profeta»","[""el cual esperaban lograr la convocación del profeta"", ""el cual esperaban lograr la destrucción del profeta"", ""el cual esperaban lograr la disposición del profeta"", ""el cual esperaban lograr la información del profeta""]",1,el cual esperaban lograr la destrucción del profeta,La opción correcta conserva el detalle «destrucción» tal como aparece en la fuente: «el cual esperaban lograr la destrucción del profeta».,el cual esperaban lograr la destrucción del profeta,PR44-P055-F62,PR44-P055-F62-VARIANTS,verified,
PR44-0050,PR39-44,PR44,"PDF p.56, PR44, párrafo 4",true_false,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 4, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Triunfantemente informaron entonces a Darío acerca de la conducta de su consejero de más ⟦abrumador⟧.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «confianza». La corrección exacta es: «Triunfantemente informaron entonces a Darío acerca de la conducta de su consejero de más confianza.»,de su consejero de más confianza,PR44-P056-F69,PR44-P056-F69-VARIANTS,verified,Triunfantemente informaron entonces a Darío acerca de la conducta de su consejero de más confianza.
PR44-0051,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",fill_blank,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Resolvieron pedir al rey que firmase un decreto que ellos iban a preparar, en el cual se _____ a cualquier persona del reino que por treinta días pidiese algo a Dios o a los hombres, excepto al rey Darío.»","[""ejercerían"", ""postrimería"", ""prohibiría"", ""proveería""]",2,prohibiría,"El PDF emplea la expresión «prohibiría» en este contexto: «preparar, en el cual se prohibiría a cualquier persona del reino que por».","preparar, en el cual se prohibiría a cualquier persona del reino que por",PR44-P055-F68,PR44-P055-F68-VARIANTS,verified,
PR44-0052,PR39-44,PR44,"PDF p.56, PR44, párrafo 4",multiple_choice,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 4, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Qué opción restituye con precisión la relación descrita? Marco: «de los hijos de la [DETALLE] de los Judíos, no ha hecho cuenta»","[""de los hijos de la apariencia de los Judíos, no ha hecho cuenta"", ""de los hijos de la casualidad de los Judíos, no ha hecho cuenta"", ""de los hijos de la cautividad de los Judíos, no ha hecho cuenta"", ""de los hijos de la corrupción de los Judíos, no ha hecho cuenta""]",2,"de los hijos de la cautividad de los Judíos, no ha hecho cuenta","La opción correcta conserva el detalle «cautividad» tal como aparece en la fuente: «de los hijos de la cautividad de los Judíos, no ha hecho cuenta».","de los hijos de la cautividad de los Judíos, no ha hecho cuenta",PR44-P056-F76,PR44-P056-F76-VARIANTS,verified,
PR44-0053,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Resolvieron pedir al rey que firmase un decreto que ellos iban a preparar, en el cual se prohibiría a ⟦cualquier⟧ persona del reino que por treinta días pidiese algo a Dios o a los hombres, excepto al rey Darío.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «el cual se prohibiría a cualquier persona del reino que por treinta días».,el cual se prohibiría a cualquier persona del reino que por treinta días,PR44-P055-F69,PR44-P055-F69-VARIANTS,verified,
PR44-0054,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",multiple_choice,expert,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Decidió “constituir sobre el reino [DETALLE]»","[""Decidió “constituir sobre el reino cuatro seres vivientes"", ""Decidió “constituir sobre el reino diez veces mejores"", ""Decidió “constituir sobre el reino tres presidentes"", ""Decidió “constituir sobre el reino ciento veinte gobernadores""]",3,Decidió “constituir sobre el reino ciento veinte gobernadores,La opción correcta conserva el detalle «ciento veinte gobernadores» tal como aparece en la fuente: «Decidió “constituir sobre el reino ciento veinte gobernadores».,Decidió “constituir sobre el reino ciento veinte gobernadores,PR44-P055-F12,PR44-P055-F12-VARIANTS,verified,
PR44-0055,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",true_false,expert,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el ⟦trono de zafiro⟧?”»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «foso de los leones». La corrección exacta es: «Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”»","rey, fuese echado en el foso de los leones",PR44-P056-F50,PR44-P056-F50-VARIANTS,verified,"Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el foso de los leones?”"
PR44-0056,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «y sobre ellos [DETALLE], de los cuales Daniel era el uno»","[""y sobre ellos tres presidentes, de los cuales Daniel era el uno"", ""y sobre ellos sesenta codos, de los cuales Daniel era el uno"", ""y sobre ellos siete tiempos, de los cuales Daniel era el uno"", ""y sobre ellos siete veces, de los cuales Daniel era el uno""]",0,"y sobre ellos tres presidentes, de los cuales Daniel era el uno","La opción correcta conserva el detalle «tres presidentes» tal como aparece en la fuente: «y sobre ellos tres presidentes, de los cuales Daniel era el uno».","y sobre ellos tres presidentes, de los cuales Daniel era el uno",PR44-P055-F15,PR44-P055-F15-VARIANTS,verified,
